country,article_name,revision_id,article_quality,population
Morocco,Charki Draiss,846767298,Stub,35.2
Morocco,Ahmed Lakhrif,846767304,Stub,35.2
Morocco,Lahcen Haddad,846767309,Stub,35.2
Morocco,Abdeladim El Guerrouj,846767310,Stub,35.2
Morocco,Abdessadek Rabiaa,846767311,Stub,35.2
Morocco,Driss Lachgar,846767313,Stub,35.2
Morocco,Habib El Malki,846767314,Stub,35.2
Morocco,Taieb Ghafes,846767316,Stub,35.2
Morocco,Ahmed Toufiq Hejira,846767317,Stub,35.2
Morocco,Latifa Labida,846767319,Stub,35.2
Morocco,Mohamed El Ouafa,846767320,Stub,35.2
Morocco,Mohamed Taieb Naciri,846767321,Stub,35.2
Morocco,Driss Dahak,846767323,Stub,35.2
Morocco,Mohamed Najib Boulif,846767325,Stub,35.2
Morocco,Mohammed Ameur,846767329,Stub,35.2
Morocco,Rachid Talbi Alami,846767330,Stub,35.2
Morocco,Jamal Aghmani,846767331,Stub,35.2
Morocco,Najib Zerouali Ouariti,846767332,Stub,35.2
Morocco,Abdessamad Qaiouh,846767334,Stub,35.2
Morocco,Nabil Benabdallah,846767335,Stub,35.2
Morocco,Abdellatif Maazouz,846767336,Stub,35.2
Morocco,Abdellatif Loudiyi,846767337,Stub,35.2
Morocco,Omar Jazouli,846768121,Stub,35.2
Morocco,Asma Chaabi,846768227,Stub,35.2
Morocco,Abdelouahed Belkeziz,851198137,Start,35.2
Morocco,Abdelkader Lecheheb,853054500,Start,35.2
Morocco,Mohamed Oufkir,853090669,C,35.2
Morocco,Mohamed Amine Sbihi,853413276,Stub,35.2
Morocco,Moha ou Said,854056980,C,35.2
Morocco,Hamid Chabat,854169868,Stub,35.2
Morocco,Youssef Amrani,854638236,Start,35.2
Morocco,Touriya Jabrane,854845734,Stub,35.2
Morocco,Mohammed al-Mokhtar Soussi,854947979,Start,35.2
Morocco,Allal al-Fassi,854947993,Start,35.2
Morocco,Mohammed Ziane,855067713,Start,35.2
Morocco,Abdelkrim Motii,855697927,Stub,35.2
Morocco,Nizar Baraka,856019234,Start,35.2
Morocco,Mohamed Moatassim,856266760,Start,35.2
Morocco,Amina Bouayach,856323172,Start,35.2
Morocco,Mhamed El Khalifa,856795741,Stub,35.2
Morocco,List of administrators of the Tangier International Zone,857052791,Start,35.2
Morocco,Zoulikha Nasri,858282737,Stub,35.2
Morocco,Chafik Rachadi,858327461,GA,35.2
Morocco,Azzeddine Laraki,858959061,Start,35.2
Morocco,Nasser Zefzafi,859343976,C,35.2
Morocco,Bassima Hakkaoui,859369092,Start,35.2
Morocco,Abdellah Baha,859510179,Start,35.2
Morocco,Abderrahmane Sbai,859510204,Stub,35.2
Morocco,Ahmed Chami,859595813,Stub,35.2
Morocco,Amina Benkhadra,859687042,Stub,35.2
Morocco,Anis Birou,859688269,Stub,35.2
Morocco,Fouad Douiri,859755340,Stub,35.2
Morocco,Karim Ghellab,859839080,Stub,35.2
Morocco,Khadija Ryadi,859839985,Stub,35.2
Morocco,Miloud Chaabi,859885809,C,35.2
Morocco,Mohamed Abbou (Moroccan politician),859900132,Stub,35.2
Morocco,Saad Hassar,859911965,Stub,35.2
Morocco,Mohamed Boussaid,860372636,Stub,35.2
Morocco,Nawal El Moutawakel,860797579,Start,35.2
Morocco,Abdelkhalek Torres,860935917,Stub,35.2
Morocco,Ahmed Akhchichine,860936519,Stub,35.2
Morocco,Latifa Akherbach,860995038,Stub,35.2
Morocco,Mohamed Aujjar,860998855,Stub,35.2
Morocco,Mohamed Gahs,860998880,Stub,35.2
Morocco,Mohamed Saad Alami,860998967,Stub,35.2
Morocco,Mustapha El Khalfi,861082138,Stub,35.2
Morocco,Mohammed Karim Lamrani,861425011,Start,35.2
Morocco,Hakima El Haite,861442892,C,35.2
Morocco,Brahim Zniber,861636791,B,35.2
Morocco,Abdelkader Aamara,861664868,Start,35.2
Morocco,Abdelhadi Boutaleb,861778677,Stub,35.2
Morocco,Abdellatif Zeroual,861780234,Stub,35.2
Morocco,Abdeslam Ahizoune,861782265,Stub,35.2
Morocco,Saadeddine Othmani,861914143,Start,35.2
Morocco,Said Chaou,862483235,Start,35.2
Morocco,Abderrahmane Youssoufi,862649694,Start,35.2
Morocco,Mulai Ahmed er Raisuni,862821905,C,35.2
Morocco,Mehdi Ben Barka,863122515,C,35.2
Morocco,Sayyida al Hurra,863167111,C,35.2
Morocco,Mohamed Ouzzine,863377333,Stub,35.2
Morocco,Najima Rhozali,863377340,Stub,35.2
Morocco,Ali Yata,863552558,Stub,35.2
Morocco,Ahmed Midaoui,863657561,Start,35.2
Morocco,Abdelghani Bousta,863676864,B,35.2
Morocco,Abd el-Krim,863896438,C,35.2
Morocco,André Azoulay,864595316,C,35.2
Morocco,Omar El Bahraoui,864699194,Stub,35.2
Morocco,Fatima Marouan,864761738,Start,35.2
Morocco,Mohammed VI of Morocco,864781547,B,35.2
Morocco,Taieb Fassi Fihri,865332416,Stub,35.2
Morocco,List of rulers of Morocco,865590065,Start,35.2
Morocco,Aziz Akhannouch,865685160,Start,35.2
Sudan,Ali wad Hilu,722237861,Stub,41.7
Sudan,Siddick Sayed el-Mahdi,789973919,Stub,41.7
Sudan,Muhammad Ibrahim Nugud,789974107,Stub,41.7
Sudan,Jamal Mohammed Ibrahim,789974150,Stub,41.7
Sudan,Mabrouk Mubarak Salim,789974286,Stub,41.7
Sudan,Zubair Mohamed Salih,789974290,Stub,41.7
Sudan,Ahmed Bilal Osman,789974302,Stub,41.7
Sudan,Muhammad Mukhtar Al-Khatib,789974309,Stub,41.7
Sudan,Ali Abd al Latif,789974343,C,41.7
Sudan,Moses Kacoul Machar,789974376,Stub,41.7
Sudan,Abd ul-Hamid Musa Madibbo,789974389,Stub,41.7
Sudan,Mubarak al-Fadil,789974394,Stub,41.7
Sudan,Abbas al-Fadini,789974396,Stub,41.7
Sudan,Saeed Madibo,789974397,Stub,41.7
Sudan,Ja'afar Abdul El Hakh,789974403,Stub,41.7
Sudan,Salah Ali Al-Ghali,789974417,Stub,41.7
Sudan,Abdallah Bakr Mustafa,789974465,Stub,41.7
Sudan,Abdallah Muhammed at-Tom,789974517,Stub,41.7
Sudan,Ahmed Awad Ibn Auf,789974546,Stub,41.7
Sudan,Abdul-Hamid Musa Kasha,789974626,Stub,41.7
Sudan,Muhammad Ahmad Mahgoub,795975758,Stub,41.7
Sudan,Template:Sudan-politician-stub,799375015,Stub,41.7
Sudan,Template:Sudan-diplomat-stub,799378675,Stub,41.7
Sudan,Lawrence Lual Lual,802637357,Start,41.7
Sudan,Mirghani Alnasri,809520308,Start,41.7
Sudan,Ibrahim Balandiya,809748762,Stub,41.7
Sudan,Nafisa Abu Bakr al-Malik,810835468,Stub,41.7
Sudan,Osman Kebir,811821898,Stub,41.7
Sudan,Abdel Halim Muhammad,813252785,Stub,41.7
Sudan,Victoria Yar Arol,816102217,Start,41.7
Sudan,Malik Agar,820337270,Start,41.7
Sudan,Abdul-Rahman Othman,822347924,Start,41.7
Sudan,Eliaba James Surur,826880431,Start,41.7
Sudan,Abdul-Haleem Ismail Al-Mutaafi,827062293,Stub,41.7
Sudan,George Kongor Arop,834463412,Stub,41.7
Sudan,Ibrahim Mahmoud Hamad,834514533,Stub,41.7
Sudan,Mansour Khalid,837362212,Start,41.7
Sudan,Mustafa Osman Ismail,837364231,Stub,41.7
Sudan,Rashid Bakr,837364313,Stub,41.7
Sudan,Su'ad al-Fatih al-Badawi,837635165,C,41.7
Sudan,Sayed Ahmad Keir,838768212,Stub,41.7
Sudan,Salih Mahmoud Osman,839335152,Start,41.7
Sudan,Samuel Aru Bol,839559853,Start,41.7
Sudan,Sirr Al-Khatim Al-Khalifa,840802375,C,41.7
Sudan,Sirajuddin Hamid Yousuf,840802665,Stub,41.7
Sudan,Shartai Jaafar Abdel Hakam,841138900,Stub,41.7
Sudan,Hassan at-Taheer Zarouq,841221501,Start,41.7
Sudan,Ibrahim el-Salahi,844906036,C,41.7
Sudan,Jimmy Lemi Milla,846658601,Start,41.7
Sudan,Ghazi al-Sadiq,846712299,Stub,41.7
Sudan,Alhaj Adam Yousef,846847223,Stub,41.7
Sudan,Theophilus Ochang,847763371,Start,41.7
Sudan,Bishop Philip Abbas Ghaboush,848897688,Stub,41.7
Sudan,Ibrahim Ghandour,849341247,Stub,41.7
Sudan,Rebecca Nyandeng De Mabior,849379268,Start,41.7
Sudan,Ali Ahmed Karti,849485860,Stub,41.7
Sudan,Abdallahi ibn Muhammad,850171579,C,41.7
Sudan,Muhammad Sharif (Kalifa),852438268,Start,41.7
Sudan,Farouk Abu Issa,854065675,Stub,41.7
Sudan,List of ambassadors of Sudan to the United States,855261063,C,41.7
Sudan,Abdul Wahid al Nur,855293522,Stub,41.7
Sudan,Mohamed Tahir Ayala,856267316,Stub,41.7
Sudan,Mohamed Salih Omer,857914832,Stub,41.7
Sudan,Gaafar Nimeiry,860154193,C,41.7
Sudan,Abd an-Nabi Abd al-Qadir Mursal,861611253,Stub,41.7
Sudan,Abd al-Rahman al-Mahdi,861773997,FA,41.7
Sudan,Al-Jazuli Daf'allah,862787263,Stub,41.7
Sudan,Muhammad Nadi Pasha,863166099,Start,41.7
Sudan,Hassabu Mohamed Abdalrahman,864459344,Stub,41.7
Sudan,Omar al-Bashir,864628440,B,41.7
Sudan,Abdel Rahman Swar al-Dahab,864770463,Start,41.7
Sudan,Adil Abdel Aati,865335140,Start,41.7
Tunisia,Template:Tunisia-politician-stub,413885084,Stub,11.6
Tunisia,Template:Tunisia-mayor-stub,444767517,Stub,11.6
Tunisia,Ibrahim Kassas,638362866,Stub,11.6
Tunisia,Laroussi Mizouri,669831602,Stub,11.6
Tunisia,Mahmoud Mestiri,713468262,Stub,11.6
Tunisia,Ridha Grira,719457967,Start,11.6
Tunisia,Abdelkarim Zbidi,719554145,Stub,11.6
Tunisia,Farhat Rajhi,719557843,Stub,11.6
Tunisia,Hédi Lakhoua,719625016,Stub,11.6
Tunisia,Taïeb Djellouli,719629416,Stub,11.6
Tunisia,Aziz Djellouli,719629530,Stub,11.6
Tunisia,Walid Bennani,720755350,Stub,11.6
Tunisia,Mohamed Messaoud Chebbi,741240587,Stub,11.6
Tunisia,Abdessalem Mansour,749306712,Stub,11.6
Tunisia,Mohamed Agrebi,749387503,Stub,11.6
Tunisia,Slim Tleti,749392201,Stub,11.6
Tunisia,Naceur El Gharbi,749393403,Stub,11.6
Tunisia,Mounir Jaidane,749944734,Stub,11.6
Tunisia,Abdallah Farhat,749946981,Stub,11.6
Tunisia,Ahmed Eyadh Ouederni,749949923,Stub,11.6
Tunisia,Samir Labidi,749978136,Stub,11.6
Tunisia,Bibya Chihi,750054908,Stub,11.6
Tunisia,Slaheddine Malouche,750065746,Stub,11.6
Tunisia,Bechir Tekkari,750077124,Stub,11.6
Tunisia,Zouheir M'Dhaffar,750077256,Stub,11.6
Tunisia,Mohamed Naceur Ammar,750078946,Stub,11.6
Tunisia,Ali Bach Hamba,757318872,Start,11.6
Tunisia,Slim Dziri,759425038,Start,11.6
Tunisia,Jalel Lakadar,761714151,Stub,11.6
Tunisia,Boubaker El Akhzouri,778495846,Stub,11.6
Tunisia,Joseph Bismuth,778682816,Stub,11.6
Tunisia,Driss Guiga,779251031,C,11.6
Tunisia,Jawhara Tiss,779743941,Start,11.6
Tunisia,Slim Khalbous,779975509,Stub,11.6
Tunisia,Slaheddine Baccouche,783833655,Stub,11.6
Tunisia,Othman Jerandi,788022746,Stub,11.6
Tunisia,Mohamed Chenik,790173308,Stub,11.6
Tunisia,Khemaies Jhinaoui,791318815,Start,11.6
Tunisia,Taieb Hadhri,791410548,Stub,11.6
Tunisia,Abdelhamid Slama,793718615,Stub,11.6
Tunisia,Sahbi Karoui,796724706,Stub,11.6
Tunisia,Bahi Ladgham,797493684,Stub,11.6
Tunisia,Mohamed Nouri Jouini,799022491,Stub,11.6
Tunisia,Abdallah Kallel,800669310,Stub,11.6
Tunisia,Mekki Aloui,800669517,Stub,11.6
Tunisia,Samia Abbou,802196449,Stub,11.6
Tunisia,Rashid al-Shakir Sahib al-Taba'a,802441338,C,11.6
Tunisia,Lazhar Bououni,805445347,Stub,11.6
Tunisia,Faten Kallel,805545461,Stub,11.6
Tunisia,Tahar Ben Ammar,806306423,Stub,11.6
Tunisia,Hedi Amara Nouira,806409345,Stub,11.6
Tunisia,Slim Chaker,806876158,Stub,11.6
Tunisia,Chedli Klibi,808324545,Start,11.6
Tunisia,Hassen Belkhodja,809514186,Start,11.6
Tunisia,Mohamed Masmoudi,810803280,Stub,11.6
Tunisia,Habib Ben Yahia,810804568,Stub,11.6
Tunisia,Abderrahim Zouari,810804766,Start,11.6
Tunisia,Ali Zouaoui,811351779,Stub,11.6
Tunisia,Nouri Zorgati,811451664,Stub,11.6
Tunisia,Ismaïl Khelil,811613750,Stub,11.6
Tunisia,Badreddine Missaoui,811649488,Stub,11.6
Tunisia,Tarak Mekki,812492740,Start,11.6
Tunisia,Rachid Sfar,813279354,Start,11.6
Tunisia,Mohamed Salah Zaray,813560768,Stub,11.6
Tunisia,Khelil Bouhageb,813730479,Stub,11.6
Tunisia,Abu l-Hasan Ali I,814789526,Start,11.6
Tunisia,Ali II ibn Hussein,814789551,Stub,11.6
Tunisia,Halima Kanni,817730331,Stub,11.6
Tunisia,Latifa Habachi,818471070,Start,11.6
Tunisia,Majdouline Cherni,819464825,Start,11.6
Tunisia,Lazhar Karoui Chebbi,820843024,Stub,11.6
Tunisia,Karima Souid,820964202,Stub,11.6
Tunisia,Ahmad ibn Abi Diyaf,821337677,B,11.6
Tunisia,Abdelaziz Ben Dhia,821951820,Stub,11.6
Tunisia,Abderraouf El Basti,821953201,Stub,11.6
Tunisia,Houcine Abassi,824114502,Start,11.6
Tunisia,First Lady of Tunisia,824500713,Start,11.6
Tunisia,Mustapha Dinguizli,824774336,Start,11.6
Tunisia,Mohammed Mzali,825287211,C,11.6
Tunisia,Souad Yaacoubi,828286852,Stub,11.6
Tunisia,Farhat Hached,830444163,C,11.6
Tunisia,Mohamed Ennaceur,831953917,Start,11.6
Tunisia,Mohamed Sayah,832225915,Start,11.6
Tunisia,Mohamed Ridha Chalghoum,832366289,Stub,11.6
Tunisia,Slaheddine Ben Mbarek,832928383,Stub,11.6
Tunisia,Radhia Haddad,833019636,Start,11.6
Tunisia,Nebiha Gueddana,833121349,Start,11.6
Tunisia,Hammuda ibn Ali,833483379,Stub,11.6
Tunisia,Uthman ibn Ali (Bey of Tunis),833486497,Stub,11.6
Tunisia,Mahmud ibn Muhammad,833486667,Stub,11.6
Tunisia,Al-Husayn II ibn Mahmud,833486711,Stub,11.6
Tunisia,Mustafa ibn Mahmud,833486947,Stub,11.6
Tunisia,Rafiq Belhaj Kacem,833833765,Stub,11.6
Tunisia,Georges Adda,836239603,Start,11.6
Tunisia,Mohamed Salah Mzali,836507080,Stub,11.6
Tunisia,Nadhir Hamada,837079801,Stub,11.6
Tunisia,Souhayr Belhassen,837634191,Stub,11.6
Tunisia,Mezri Haddad,839322927,C,11.6
Tunisia,Hatem Ben Salem,839487199,Start,11.6
Tunisia,Habib Chatty,841397753,Stub,11.6
Tunisia,Kamel Omrane,841451302,Start,11.6
Tunisia,Sliman Ourak,842229781,Stub,11.6
Tunisia,Mondher Zenaidi,842459797,Start,11.6
Tunisia,Taïeb Baccouche,842647679,Start,11.6
Tunisia,Tahar Sfar,842828980,C,11.6
Tunisia,Latifa Lakhdar,844195221,Start,11.6
Tunisia,Mabrouka Mbarek,844306778,Start,11.6
Tunisia,Saida Agrebi,844788634,Start,11.6
Tunisia,Mahmoud El Materi,844917453,Start,11.6
Tunisia,Taoufik Baccar,845663256,Stub,11.6
Tunisia,Saâdeddine Zmerli,845737831,Stub,11.6
Tunisia,Chokri Belaid,846737626,C,11.6
Tunisia,Mohamed Brahmi,846765058,C,11.6
Tunisia,Mongi Kooli,846914560,Stub,11.6
Tunisia,Hédi Baccouche,847563316,Stub,11.6
Tunisia,Béchir Sfar,848280549,C,11.6
Tunisia,Mahmoud Djellouli,850501718,B,11.6
Tunisia,Mohamed Charfi,851137719,Stub,11.6
Tunisia,Sana Mersni,852397693,Start,11.6
Tunisia,Ahmed Ounaies,853073766,Start,11.6
Tunisia,Souad Abderrahim,856326195,Start,11.6
Tunisia,Muhammad IV al-Hadi,856825523,Start,11.6
Tunisia,Imed Trabelsi,856893178,Start,11.6
Tunisia,Maya Jribi,857232889,Start,11.6
Tunisia,Sonia Toumia,857772048,Start,11.6
Tunisia,Salah ben Youssef,859485579,C,11.6
Tunisia,Omezzine Khelifa,859584734,Start,11.6
Tunisia,Afif Chelbi,859595527,Stub,11.6
Tunisia,Yassine Brahim,859960420,Start,11.6
Tunisia,Ridha Charfeddine,860928011,Start,11.6
Tunisia,Mahmud Qabadu,860996457,B,11.6
Tunisia,Mohamed Hechmi Hamdi,860998908,Start,11.6
Tunisia,Hamed Karoui,861201931,Stub,11.6
Tunisia,Sadok Ghileb,861531572,Stub,11.6
Tunisia,Abdelbaki Hermassi,861778479,Stub,11.6
Tunisia,Abdelwahab Abdallah,861780671,Start,11.6
Tunisia,Ahmed Tlili,862560989,C,11.6
Tunisia,Habib Boularès,862970401,Stub,11.6
Tunisia,Habib Achour,863546641,Stub,11.6
Tunisia,Yadh Ben Achour,863564791,Start,11.6
Tunisia,Selma Elloumi Rekik,863640938,Stub,11.6
Tunisia,Bahri Guiga,863872673,Start,11.6
Tunisia,Mohamed Habib Gherab,863965332,Start,11.6
Tunisia,Selma Baccar,864934602,Start,11.6
Tunisia,Ahmed Ben Salah,865392195,C,11.6
Benin,Arouna Mama,694112087,Stub,11.5
Benin,Rogatien Biaou,703580130,Stub,11.5
Benin,Seïdou Mama Sika,705720356,Stub,11.5
Benin,Pierre Osho,706780110,Stub,11.5
Benin,Pascal Fantodji,707363837,Stub,11.5
Benin,Saturnin Soglo,715707810,Stub,11.5
Benin,Joseph Gnonlonfoun,715720061,Stub,11.5
Benin,Abraham Zinzindohoue,715911005,Stub,11.5
Benin,Saliou Akadiri,729285661,Stub,11.5
Benin,Pascal Chabi Kao,732223510,Start,11.5
Benin,Vissinto Ayi d'Almeida,739559455,Stub,11.5
Benin,Francis Covi,742947393,Stub,11.5
Benin,Template:BeninPresidents,754880941,Stub,11.5
Benin,Stanislas Spero Adotevi,788444840,Stub,11.5
Benin,Joseph Keke,789323854,Start,11.5
Benin,Léhady Soglo,792930581,Stub,11.5
Benin,Ismaël Tidjani Serpos,796657036,Stub,11.5
Benin,Michel Aikpé,798209100,Stub,11.5
Benin,Template:Benin-politician-stub,799373505,Stub,11.5
Benin,Template:Benin-mayor-stub,799377806,Stub,11.5
Benin,René Tirant,804513362,Stub,11.5
Benin,Orou Gabé Orou Sego,813784574,Stub,11.5
Benin,Samou Seidou Adambi,817121887,Stub,11.5
Benin,Jerome Sacca Kina Guezere,817979782,Start,11.5
Benin,Louis Hunkanrin,818089918,C,11.5
Benin,Adrien Houngbédji,818975396,C,11.5
Benin,Gatien Houngbédji,818975527,Stub,11.5
Benin,Antoine Idji Kolawolé,818976050,Start,11.5
Benin,Lazare Sèhouéto,818976114,Stub,11.5
Benin,Antoine Dayori,818976226,Stub,11.5
Benin,Kamarou Fassassi,818976258,Start,11.5
Benin,Ibrahima Idrissou,818976330,Stub,11.5
Benin,Zul Kifl Salami,818976357,Stub,11.5
Benin,Joachim Dahissiho,818976440,Stub,11.5
Benin,Pascal Koupaki,818976714,Start,11.5
Benin,Bertin Borna,818976850,Stub,11.5
Benin,Mariam Aladji Boni Diallo,819466857,Stub,11.5
Benin,Ganiou Soglo,819852311,Start,11.5
Benin,Louis Ignacio-Pinto,820625844,Stub,11.5
Benin,Jules-Armand Aniambossou,829798394,Start,11.5
Benin,Michel Ahouanmenou,833242858,Start,11.5
Benin,Dauda Badaru,833242934,Stub,11.5
Benin,Maximilien Quenum-Possy-Berry,833243747,Start,11.5
Benin,Émile Poisson,833243801,Stub,11.5
Benin,Assogba Oké,833243832,Start,11.5
Benin,Michel Alladaye,833244158,Stub,11.5
Benin,Simon Ifede Ogouma,833244190,Stub,11.5
Benin,Frédéric Affo,833244237,Stub,11.5
Benin,Daniel Tawéma,833244382,Start,11.5
Benin,Codjo François Azodogbehou,835776077,Stub,11.5
Benin,Chabi Mama,837140605,Stub,11.5
Benin,Gabriel Lozès,837141334,Start,11.5
Benin,Tiamiou Adjibadé,837142911,Stub,11.5
Benin,Guy Landry Hazoumé,837143456,Stub,11.5
Benin,Edgar Yves Monnou,837144198,Stub,11.5
Benin,Rosine Vieyra Soglo,838190590,Start,11.5
Benin,Hélène Aholou Keke,839347194,Stub,11.5
Benin,Simon Idohou,842900752,Stub,11.5
Benin,Véronique Ahoyo,843059765,Stub,11.5
Benin,Sévérin Adjovi,845229168,Stub,11.5
Benin,Lionel Agbo,846192718,Stub,11.5
Benin,Moise Mensah,846192740,Start,11.5
Benin,Abdoulaye Bio Tchané,846192992,Start,11.5
Benin,Théodore Holo,846193598,Stub,11.5
Benin,Hubert Maga,847604033,FA,11.5
Benin,Sourou-Migan Apithy,850223909,FA,11.5
Benin,Albert Tévoédjrè,851522424,B,11.5
Benin,Arnauld Antoine Akodjènou,852610337,Start,11.5
Benin,Marie-Elise Gbèdo,853264380,C,11.5
Benin,Martin Azonhiho,853547991,Stub,11.5
Benin,Luc Gnacadja,854034336,C,11.5
Benin,Lionel Zinsou,855845256,Start,11.5
Benin,Paul Hazoumé,857140081,Start,11.5
Benin,Sacca Lafia,858132894,Start,11.5
Benin,Bruno Amoussou,858489070,C,11.5
Benin,Robert Dossou,858578873,Stub,11.5
Burkina Faso,Template:BurkinaFaso-politician-stub,433871165,Stub,20.3
Burkina Faso,Template:BurkinaFaso-mayor-stub,444759010,Stub,20.3
Burkina Faso,Toubé Clément Dakio,706342410,Stub,20.3
Burkina Faso,Philippe Ouédraogo (politician),706422134,Stub,20.3
Burkina Faso,Hermann Yaméogo,706461019,Stub,20.3
Burkina Faso,Hama Amirou Ly,711151461,Stub,20.3
Burkina Faso,Salvador Yaméogo,711435393,Stub,20.3
Burkina Faso,Édouard Hesling,719748195,Stub,20.3
Burkina Faso,Frédéric Guirma,744421160,Stub,20.3
Burkina Faso,Youssouf Sambo Bâ,749378709,Stub,20.3
Burkina Faso,Laurent Bado,780003388,Stub,20.3
Burkina Faso,Filippe Savadogo,787989318,Stub,20.3
Burkina Faso,Ali Barraud,812316215,Stub,20.3
Burkina Faso,Hama Arba Diallo,812346283,Start,20.3
Burkina Faso,Bernadette Sanou Dao,818920050,Stub,20.3
Burkina Faso,Ram Ouédraogo,820750014,Stub,20.3
Burkina Faso,Marie Blandine Sawadogo,820916978,Stub,20.3
Burkina Faso,Oubkiri Marc Yao,821435406,Stub,20.3
Burkina Faso,Moumouni Fabré,824305753,Stub,20.3
Burkina Faso,Saye Zerbo,829863194,Start,20.3
Burkina Faso,Pargui Emile Paré,830068594,Stub,20.3
Burkina Faso,Ali Lankoandé,836557044,Stub,20.3
Burkina Faso,Nayabtigungu Congo Kaboré,836591039,Stub,20.3
Burkina Faso,Sangoulé Lamizana,838386761,Start,20.3
Burkina Faso,Joseph Ouédraogo,839291694,Start,20.3
Burkina Faso,Lompolo Koné,840452995,Stub,20.3
Burkina Faso,Emile Ilboudo,840456570,Stub,20.3
Burkina Faso,Zakalia Koté,840469519,Stub,20.3
Burkina Faso,Boureima Badini,840470783,Start,20.3
Burkina Faso,Larba Yarga,840470854,Stub,20.3
Burkina Faso,Laurent Sedego,840477228,Start,20.3
Burkina Faso,Clément Sawadogo,840478157,Start,20.3
Burkina Faso,Serge Théophile Balima,840707907,Stub,20.3
Burkina Faso,Begnon-Damien Kone,840787594,Stub,20.3
Burkina Faso,Blaise Bassoleth,840787723,Stub,20.3
Burkina Faso,Marlène Zebango,842602608,Stub,20.3
Burkina Faso,Honoré Traoré,846872773,Stub,20.3
Burkina Faso,Nazi Boni,847594287,Start,20.3
Burkina Faso,Zinda Kaboré,847594697,Stub,20.3
Burkina Faso,Daniel Ouezzin Coulibaly,847595434,Stub,20.3
Burkina Faso,Henri Guissou,850197794,Stub,20.3
Burkina Faso,Mamadou Ouédraogo,850342672,Stub,20.3
Burkina Faso,Thomas Sanon,853812298,Start,20.3
Burkina Faso,Sékou Ba,854980605,Start,20.3
Burkina Faso,Christophe Kalenzaga,857561406,Start,20.3
Burkina Faso,Nouhoun Sigue,858132905,Stub,20.3
Burkina Faso,Marie Françoise Ouedraogo,859579156,Start,20.3
Burkina Faso,Maurice Yaméogo,860706246,FA,20.3
Burkina Faso,Jean-Baptiste Natama,860991960,Stub,20.3
Burkina Faso,Noellie Marie Béatri Damiba,861085097,Stub,20.3
Burkina Faso,François Compaoré,861194315,Start,20.3
Burkina Faso,Kouamé Lougué,861247480,Stub,20.3
Burkina Faso,Diongolo Traore,861250146,Stub,20.3
Burkina Faso,Joseph Conombo,861274935,Stub,20.3
Burkina Faso,Salimata Sawadogo,861924813,Start,20.3
Burkina Faso,Alain Zoubga,862874417,Stub,20.3
Burkina Faso,Xavier Niodogo,864247719,Stub,20.3
Burkina Faso,Thomas Sankara,865232278,B,20.3
Burkina Faso,Jean-Baptiste Ouédraogo,865459852,FA,20.3
Cape Verde,António do Espírito Santo Fonseca,762131005,Stub,0.6
Cape Verde,Honório Barreto,762434454,Start,0.6
Cape Verde,José Manuel Gomes Andrade,777611570,Stub,0.6
Cape Verde,Paula Fortes,798728861,Stub,0.6
Cape Verde,First Lady of Cape Verde,811634429,Start,0.6
Cape Verde,Orlanda Maria Duarte Santos Ferreira,818793528,Stub,0.6
Cape Verde,Nilda Maria (politician),820486261,Stub,0.6
Cape Verde,Janira Hopffer Almada,823363677,Start,0.6
Cape Verde,Abílio Duarte,831949941,Start,0.6
Cape Verde,Paulo Rocha (Cape Verde cabinet),837553628,Stub,0.6
Cape Verde,Aristides Lima,838273481,Start,0.6
Cape Verde,Silvino Manuel da Luz,841839271,Stub,0.6
Cape Verde,Carlina Pereira,845167172,Start,0.6
Cape Verde,Amílcar Spencer Lopes,846706243,Stub,0.6
Cape Verde,Lígia Fonseca,852303144,Start,0.6
Cape Verde,Corsino Fortes,852439391,C,0.6
Cape Verde,Isaura Gomes,852533927,Start,0.6
Cape Verde,Aristides Pereira,857183365,Start,0.6
Cape Verde,José Luís Jesus,859196765,Start,0.6
Cape Verde,Carlos de Vasconcelos,860940135,Start,0.6
Cape Verde,Dulce Almada Duarte,863376669,Start,0.6
Gambia,Joseph Henry Joof,777500383,Stub,2.2
Gambia,Julia Dolly Joiner,777764281,Stub,2.2
Gambia,Nyimasata Sanneh-Bojang,787190232,Start,2.2
Gambia,Belinda Bidwell,789801914,Start,2.2
Gambia,Modou Bamba Gaye,797726251,Stub,2.2
Gambia,Abdoulie Bojang,800828965,Start,2.2
Gambia,Alieu Badara Saja Taal,812338967,Stub,2.2
Gambia,Lamin Saine,813856188,Start,2.2
Gambia,Amadou Scattred Janneh,815487780,C,2.2
Gambia,Marie Saine-Firdaus,818123340,Start,2.2
Gambia,Bintanding Jarju,818793734,Stub,2.2
Gambia,Mariam Jack-Denton,826675927,Start,2.2
Gambia,List of Gambian politicians,836812852,Stub,2.2
Gambia,Lucretia St. Clair Joof,842721411,Stub,2.2
